LOC_ID,metric,scale,tier,n,slope,se,p_lm,baseline_slope,rho_partial,q_lm,q_family,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134722782,max_force,log,primary,45,-0.017312400436670154,0.16654545103452567,0.9177417606461393,0.2825636407801714,-0.0286815179721927,0.9856021281262161,0.9766417017176161,Collagen alpha-3(VI) chain,31.563,1.1999999999999999e-46,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134725351,max_force,log,primary,45,-0.04117873217891931,0.4096491732527996,0.9204449526444753,0.27453782684395245,0.002311957403229351,0.9856021281262161,0.9766417017176161,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.9799999999999996e-57,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134682504,max_force,log,primary,45,-0.012789345304610275,0.13370084837049964,0.9242832860314159,0.2782545539198871,0.01930927528300621,0.9856021281262161,0.9766417017176161,Collagen alpha-3(VI) chain,28.114,1.95e-67,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696108,max_force,log,primary,45,-0.03650197348154949,0.4087443880949357,0.9292983938778889,0.27765867053510934,-0.16665720063262882,0.9856021281262161,0.9766417017176161,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.093,4.07e-103,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134701699,max_force,log,primary,45,0.01710614103738132,0.22656568765945798,0.9402013579352806,0.27691207361885056,-0.013998267349785093,0.9856021281262161,0.9796255123831142,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708353,max_force,log,primary,45,0.01785202496843531,0.23895204671125764,0.9408276291922208,0.27736884417892355,0.03721986646072902,0.9856021281262161,0.9796255123831142,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696139,max_force,log,primary,45,0.032620205146181414,0.44994407535384007,0.9425758552274806,0.2764204353142062,6.910329188211794e-4,0.9856021281262161,0.9796255123831142,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.541,6.359999999999999e-104,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134710182,max_force,log,primary,45,-0.011122961536681273,0.17292065839671694,0.9490407636503451,0.2813368091989726,-0.028372222860876806,0.9856021281262161,0.9796255123831142,Sphingosine-1-phosphate phosphatase 1 (SPPase1) (Spp1) (hSPP1) (hSPPase1) (EC 3.1.3.-) (Sphingosine-1-phosphatase 1) (Sphingosine-1-phosphate phosphohydrolase 1) (SPP-1),32.949,2.25e-65,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706982,max_force,log,primary,45,0.006409117211146322,0.10282195598784938,0.9506166637218085,0.276963588949173,-0.00770469725038016,0.9856021281262161,0.9796255123831142,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),27.607,2.05e-64,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134697966,max_force,log,primary,45,0.009712841673418002,0.16158181019611814,0.9523742208733236,0.2787770366302121,0.10430067726698491,0.9856021281262161,0.9796255123831142,"Probable proline--tRNA ligase, mitochondrial (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS) (Prolyl-tRNA synthetase 2, mitochondrial)",49.879,2.3899999999999998e-149,genome_blast,FALSE,TRUE,candidate,0.348,caution,FALSE
LOC134681360,max_force,log,primary,45,0.01305119443262031,0.22572735822226286,0.9541885144807589,0.27972652985342306,0.0021207369321017532,0.9856021281262161,0.9796255123831142,Collagen alpha-4(VI) chain,24.053,7.569999999999999e-31,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134716158,max_force,log,primary,45,0.010596667018135546,0.22883327387449212,0.9633015795401019,0.2779085692924523,-0.20152219605881802,0.9909372805924819,0.9848826739900838,Collagen alpha-1(XXII) chain,38.974,1.25e-28,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134718987,max_force,log,primary,45,-0.0057810752555332865,0.17862522261738364,0.9743466248267445,0.27673485925450625,0.050985785485384336,0.9935829514028465,0.9921338857262185,Collagen alpha-4(VI) chain,37.113,1.9400000000000002e-29,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134720932,max_force,log,primary,45,-0.0018865410053637516,0.0656779783793542,0.9772311208520581,0.28098454337861173,0.042389196011623276,0.9935829514028465,0.9930567260480427,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.109,ok,FALSE
LOC134727535,max_force,log,primary,45,-0.003179636287361712,0.1690491616729079,0.9850894182726327,0.27721680896700623,0.05235917346248662,0.9935829514028465,0.9957344393681077,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134693434,max_force,log,primary,45,-0.002361159055677364,0.13722090212352847,0.9863592132127985,0.2782839351929677,-0.11451236877733977,0.9935829514028465,0.9957344393681077,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134687550,max_force,log,primary,45,0.0034035560133412962,0.2211681636942189,0.9878003004089991,0.27853715911794413,-0.059448583577739904,0.9935829514028465,0.9957344393681077,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725998,max_force,log,primary,45,0.0016416675619340241,0.13381962155014612,0.9902745283025486,0.27853974638991574,-0.02919330736362254,0.9935829514028465,0.9962280825809205,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134696696,max_force,log,primary,45,0.0010102824807686852,0.12481278015250229,0.9935829514028465,0.27804152807040605,0.044748192553223404,0.9935829514028465,0.9965667083705175,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.177,4.48e-76,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
LOC134718612,pad_area,log,primary,45,-0.3695813351474099,0.09659435725821804,4.5884459285195766e-4,0.006927821169655516,-0.4915312678619887,0.11516999280584138,0.11516999280584138,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,2.65e-91,genome_blast,FALSE,TRUE,candidate,0.217,caution,FALSE
LOC134697300,pad_area,log,primary,45,-0.23459611847439704,0.08084726961869101,0.006073784639525973,-0.06743577208704991,-0.41784551589058866,0.6833377483995681,0.6833377483995681,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134727424,pad_area,log,primary,45,-0.4210478036514896,0.1514505966098942,0.008321988375512342,-0.11872031808578275,-0.35230164124924473,0.6833377483995681,0.6833377483995681,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134725948,pad_area,log,primary,45,0.5208663928698527,0.19478369454329467,0.010889844596009052,0.04347773420036444,0.3765661261171951,0.6833377483995681,0.6833377483995681,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),27.229,1.3e-63,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134718500,pad_area,log,primary,45,0.6528117571124737,0.255908764472542,0.014779783450013288,0.04905030344914016,0.3370293670199369,0.6915073397753533,0.824383476878519,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134720932,pad_area,log,primary,45,-0.08833872242117985,0.036587298004994266,0.020549364872114253,0.11614495278017498,-0.3338454840814475,0.6915073397753533,0.8580909097130329,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.109,ok,FALSE
LOC134711397,pad_area,log,primary,45,0.44764508509820355,0.1857659874689866,0.02078217404029393,0.0639698443071571,0.3212422290485407,0.6915073397753533,0.8580909097130329,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.119999999999999e-101,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134710195,pad_area,log,primary,45,-0.306295314913555,0.12861690390421798,0.022221477741572567,0.09852070914516743,-0.34198760301685266,0.6915073397753533,0.8580909097130329,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.962,1.97e-44,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134710805,pad_area,log,primary,45,-0.5438254564571023,0.2389047678894306,0.028396029990456238,-0.03670163137714375,-0.413816197354157,0.6915073397753533,0.8693310848086859,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694421,pad_area,log,primary,45,-0.29867281497239967,0.13180092401288843,0.029072672215859106,0.0390595211192498,-0.29274876329595456,0.6915073397753533,0.8693310848086859,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134691221,pad_area,log,primary,45,-0.38895627606701166,0.17367316412220646,0.030891878532573743,-0.03281366555817552,-0.30895166859134915,0.6915073397753533,0.8693310848086859,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696625,pad_area,log,primary,45,-0.352324248620156,0.15944004122668223,0.033060111861769874,-0.013082135448164488,-0.3512960587916873,0.6915073397753533,0.8734829555057093,Heat shock 70 kDa protein 12A,33.874,2.95e-94,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
LOC134724473,pad_area,log,primary,45,-0.34787390930183976,0.16390088492525565,0.04020234142695819,0.08147508570636099,-0.17390033602607607,0.7223679656424071,0.9293782520000196,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134687071,pad_area,log,primary,45,-0.2732736418770962,0.1288136054600771,0.04029144031471594,-0.014835985176600747,-0.3243280617158085,0.7223679656424071,0.9293782520000196,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706604,pad_area,log,primary,45,-0.4075110713639462,0.1999106783074939,0.04832429883001015,-0.008649697693260228,-0.309936784350399,0.8086266004221699,0.9293782520000196,Heat shock 70 kDa protein 12B,28.832,1.3e-59,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134728119,pad_area,log,primary,45,-0.22164542837650333,0.11341211369896724,0.057858344130979414,-0.11428792679754199,-0.1742021399533536,0.843008828822658,0.9293782520000196,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,candidate,0.304,caution,FALSE
LOC134682955,pad_area,log,primary,45,-0.19498556630639416,0.10145242578817201,0.061941189658993645,-0.009192689563969077,-0.3277263139159016,0.843008828822658,0.9293782520000196,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134686270,pad_area,log,primary,45,-0.6239788864827057,0.32868118855957384,0.06505696633518007,-0.1093822865533587,-0.28216334072757565,0.843008828822658,0.9293782520000196,Heat shock 70 kDa protein 14,46.094,2.0599999999999997e-153,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725473,pad_area,log,primary,45,-0.24090943981368904,0.12938104851813012,0.07014830956400009,0.047928285620290854,-0.20477107276426249,0.843008828822658,0.9293782520000196,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134712109,pad_area,log,primary,45,-0.3054394484183178,0.16700982885046967,0.07507345317345651,0.03435123326567141,-0.3230370556848534,0.843008828822658,0.9293782520000196,Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Phospholipid hydroperoxide glutathione peroxidase GPX2) (EC 1.11.1.12),58.152,2.78e-79,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134681253,pad_area,log,primary,45,0.4397505969088735,0.24821460856551694,0.0842656701323835,0.0338435656476358,0.1992252023922785,0.843008828822658,0.9293782520000196,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721829,pad_area,log,primary,45,-0.1257128757203222,0.07199303763836085,0.08865303589346153,0.05925266009277878,-0.224018542927054,0.843008828822658,0.9293782520000196,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134712215,pad_area,log,primary,45,-0.37296112924208025,0.21800403468851964,0.09506268688649022,-0.04596254814443957,-0.22264457394229523,0.843008828822658,0.9293782520000196,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),59.817,1.99e-96,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134697168,pad_area,log,primary,45,-0.3543103742765418,0.2099538939240239,0.09947845097103793,-0.0035836843887204037,-0.21212125110087549,0.843008828822658,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134684257,pad_area,log,primary,45,-0.2994122924571699,0.18022103859235433,0.10466015507501787,0.019278976991448336,-0.23438267604133908,0.843008828822658,0.9293782520000196,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134708000,pad_area,log,primary,45,-0.1995757203312729,0.12016601312932329,0.10476685249882235,0.03518132109043819,-0.24090981038593118,0.843008828822658,0.9293782520000196,Foot protein 13,76.238,4.1199999999999995e-47,genome_blast,FALSE,TRUE,candidate,0.109,ok,TRUE
LOC134706569,pad_area,log,primary,45,-0.16123608078348975,0.09833804543287578,0.10912908667853688,-0.003761507124162468,-0.22562599293535915,0.843008828822658,0.9293782520000196,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134687560,pad_area,log,primary,45,-0.2582118230950072,0.159815201876594,0.11422345986583451,-0.03666415430060489,-0.19079482213747134,0.843008828822658,0.9293782520000196,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696251,pad_area,log,primary,45,-0.3107109088396992,0.19252823685340087,0.1146241432260054,-0.06391705813743366,-0.29350322196037376,0.843008828822658,0.9293782520000196,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134711684,pad_area,log,primary,45,-0.26195679559289997,0.16247212693447424,0.11495691806990975,0.040058964440192475,-0.24931208174711872,0.843008828822658,0.9293782520000196,Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1),67.803,9.28e-132,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134680973,pad_area,log,primary,45,-0.10862478743282021,0.06952744085762111,0.1262893917736602,-0.0970110810510918,-0.21404229702768507,0.843008828822658,0.9293782520000196,Collagen alpha-6(VI) chain,27.119,9.800000000000001e-34,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134725558,pad_area,log,primary,45,0.2632683662662078,0.17080827432423834,0.13131730541633807,0.00278016588255749,0.1673277492327944,0.843008828822658,0.9293782520000196,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694058,pad_area,log,primary,45,-0.20376151504072343,0.13306803441319112,0.13377776458473398,0.11300362621866232,-0.34421245506573134,0.843008828822658,0.9293782520000196,Byssal peroxidase-like protein 1,35.343,4.2999999999999995e-97,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134712049,pad_area,log,primary,45,-0.2400117952816528,0.158163150405531,0.13720687511272175,0.038589397111973574,-0.14816668230322516,0.843008828822658,0.9293782520000196,"3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (3'-phosphoadenosine 5'-phosphate phosphatase) (PAP phosphatase) (Bisphosphate 3'-nucleotidase 1) (BPntase 1) (HsPIP) (Inositol-polyphosphate 1-phosphatase) (EC 3.1.3.57)",52.597,4.66e-114,genome_blast,FALSE,TRUE,candidate,0.217,caution,FALSE
LOC134686782,pad_area,log,primary,45,-0.24743015620292996,0.16314161410197353,0.13741748663159872,0.019407696849068005,-0.11338661574506202,0.843008828822658,0.9293782520000196,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),74.429,3.459999999999999e-119,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134697060,pad_area,log,primary,45,-0.2588498689725444,0.1716770717932609,0.1396715882237745,-0.016496217291420794,0.06790902733659161,0.843008828822658,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.587,3.499999999999999e-107,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134711163,pad_area,log,primary,45,0.5407636693849458,0.36207185217337956,0.1433466062113826,0.10943665966159406,0.19161398389518708,0.843008828822658,0.9293782520000196,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),31.496,5.17e-50,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
