LOC_ID,metric,scale,tier,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set
LOC134693434,pad_area,log,primary,136,45,-0.09415151553452017,0.2900017656969729,0.9307870153030787,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate
LOC134707468,pad_area,log,primary,136,45,0.07932410785679776,0.29544126702304035,0.9307870153030787,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate
LOC134706727,pad_area,log,primary,136,45,0.24457683977096112,0.29970568579915113,0.9307870153030787,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,candidate
LOC134695661,pad_area,log,primary,136,45,-0.12226724755644289,0.30396816314493935,0.9307870153030787,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.961,3.68e-115,genome_blast,FALSE,TRUE,candidate
LOC134725758,pad_area,log,primary,136,45,0.17904511966712566,0.30546496818006386,0.9307870153030787,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1),76.44,9.8e-112,genome_blast,TRUE,TRUE,candidate
LOC134680608,pad_area,log,primary,136,45,-0.06569928788508068,0.31582373544986503,0.9307870153030787,Collagen alpha-6(VI) chain,26.399,1.05e-66,genome_blast,FALSE,TRUE,candidate
LOC134697114,pad_area,log,primary,136,45,-0.14177898498521263,0.31731330672898206,0.9307870153030787,Heat shock 70 kDa protein 12A,36.48,2.4699999999999994e-110,genome_blast,FALSE,TRUE,candidate
LOC134685100,pad_area,log,primary,136,45,0.14579495503907938,0.31741700736163553,0.9307870153030787,Hsp70-binding protein 1 (HspBP1) (Heat shock protein-binding protein 1) (Hsp70-interacting protein 1),38.585,2.9499999999999988e-55,genome_blast,FALSE,TRUE,candidate
LOC134718954,pad_area,log,primary,136,45,0.19424959107870435,0.3212496919899927,0.9307870153030787,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2),70.38,1.5999999999999995e-159,genome_blast,FALSE,TRUE,candidate
LOC134707902,pad_area,log,primary,136,45,-0.13536223686679266,0.3325878566818219,0.9307870153030787,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate
LOC134706576,pad_area,log,primary,136,45,-0.1592860681139181,0.34013679992426926,0.9307870153030787,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)",75.226,0,genome_blast,TRUE,TRUE,candidate
LOC134706926,pad_area,log,primary,136,45,-0.12640196128098313,0.34177227654198605,0.9307870153030787,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.809999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134687564,pad_area,log,primary,136,45,0.13528859647905275,0.34269547572305636,0.9307870153030787,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,candidate
LOC134723851,pad_area,log,primary,136,45,-0.13329449668160068,0.3475023461243604,0.9307870153030787,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,candidate
LOC134724896,pad_area,log,primary,136,45,-0.10569993862058631,0.3603612118118692,0.9307870153030787,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.258,5.5999999999999984e-105,genome_blast,FALSE,TRUE,candidate
LOC134695001,pad_area,log,primary,136,45,-0.12852663760139227,0.36771173227159226,0.9307870153030787,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate
LOC134686883,pad_area,log,primary,136,45,0.06259434957490725,0.37256495768666786,0.9307870153030787,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate
LOC134722197,pad_area,log,primary,136,45,-0.1466043251344532,0.3755224652914624,0.9307870153030787,Proteasome assembly chaperone 2 (Tumor necrosis factor superfamily member 5-induced protein 1 homolog),41.392,5.800000000000001e-71,genome_blast,FALSE,TRUE,candidate
LOC134711517,pad_area,log,primary,136,45,-0.12083766180554283,0.3793720470112836,0.9307870153030787,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate
LOC134721923,pad_area,log,primary,136,45,-0.14539416210375478,0.3823204370903548,0.9307870153030787,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,4.429999999999999e-95,genome_blast,FALSE,TRUE,candidate
LOC134710209,pad_area,log,primary,136,45,-0.1573710527202293,0.38279089646264797,0.9307870153030787,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate
LOC134692000,pad_area,log,primary,136,45,0.10175077887079306,0.383772654979043,0.9307870153030787,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate
LOC134726699,pad_area,log,primary,136,45,-0.13710060886172817,0.3840850359621102,0.9307870153030787,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),26.941,3.75e-63,genome_blast,FALSE,TRUE,candidate
LOC134681855,pad_area,log,primary,136,45,-0.08535890571672583,0.38803383796613955,0.9307870153030787,Byssal protein-3,60,2.7e-51,genome_blast,FALSE,TRUE,candidate
LOC134707834,pad_area,log,primary,136,45,-0.0827113927640437,0.3914711470776794,0.9307870153030787,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate
LOC134695718,pad_area,log,primary,136,45,0.10028768164406317,0.3928669771765503,0.9307870153030787,Heat shock 70 kDa protein 12A,31.41,2.3e-98,genome_blast,FALSE,TRUE,candidate
LOC134685510,pad_area,log,primary,136,45,0.14502099026022142,0.3931847896179206,0.9307870153030787,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate
LOC134705706,pad_area,log,primary,136,45,-0.10545045643459468,0.3992308535832193,0.9307870153030787,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate
LOC134708209,pad_area,log,primary,136,45,-0.12971718330002513,0.399945984029916,0.9307870153030787,Protein LZIC (Leucine zipper and CTNNBIP1 domain-containing protein) (Leucine zipper and ICAT homologous domain-containing protein),66.316,6.2699999999999985e-68,genome_blast,FALSE,TRUE,candidate
LOC134697396,pad_area,log,primary,136,45,-0.08639473333298622,0.4016318724450656,0.9307870153030787,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate
LOC134708355,pad_area,log,primary,136,45,0.169692965723532,0.4023758868914955,0.9307870153030787,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate
LOC134711783,pad_area,log,primary,136,45,-0.11854969029749136,0.4040534487195496,0.9307870153030787,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate
LOC134707670,pad_area,log,primary,136,45,-0.14609046028093048,0.4066000758515699,0.9307870153030787,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate
LOC134721046,pad_area,log,primary,136,45,-0.1882013186595667,0.40791462822047275,0.9307870153030787,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999993e-164,genome_blast,TRUE,TRUE,candidate
LOC134714939,pad_area,log,primary,136,45,0.14731064775053315,0.4178121611716922,0.9317439845350777,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate
LOC134721921,pad_area,log,primary,136,45,-0.10674408062359957,0.4217647030396504,0.9317439845350777,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate
LOC134686344,pad_area,log,primary,136,45,-0.12991303308206556,0.4283910945359668,0.9317439845350777,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate
LOC134692100,pad_area,log,primary,136,45,-0.05958969107336271,0.4291263659660285,0.9317439845350777,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate
LOC134695956,pad_area,log,primary,136,45,-0.0745658133288732,0.43138062619394435,0.9317439845350777,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.83,3.0900000000000002e-77,genome_blast,FALSE,TRUE,candidate
LOC134713829,pad_area,log,primary,136,45,-0.026725296233698452,0.4352998372973702,0.9317439845350777,Mussel byssus collagen-like protein 3,45.455,8.87e-46,genome_blast,FALSE,TRUE,candidate
LOC134712250,pad_area,log,primary,136,45,-0.2731614604762741,0.4371901392659461,0.9317439845350777,"Atypical kinase COQ8A, mitochondrial (EC 2.7.-.-) (Chaperone activity of bc1 complex-like) (Chaperone-ABC1-like) (Coenzyme Q protein 8A) (aarF domain-containing protein kinase 3)",59.414,0,genome_blast,FALSE,TRUE,candidate
LOC134707235,pad_area,log,primary,136,45,-0.10102606754015768,0.4380310365543393,0.9317439845350777,Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS),49.847,0,genome_blast,FALSE,TRUE,candidate
LOC134693664,pad_area,log,primary,136,45,-0.10901851838273337,0.44606960801120477,0.932012539637531,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate
LOC134710182,pad_area,log,primary,136,45,0.08282742103508318,0.4570473901270462,0.932012539637531,Sphingosine-1-phosphate phosphatase 1 (SPPase1) (Spp1) (hSPP1) (hSPPase1) (EC 3.1.3.-) (Sphingosine-1-phosphatase 1) (Sphingosine-1-phosphate phosphohydrolase 1) (SPP-1),32.949,2.25e-65,genome_blast,FALSE,TRUE,candidate
LOC134724787,pad_area,log,primary,136,45,-0.10694325732701235,0.4572526700667491,0.932012539637531,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),76.8,0,genome_blast,FALSE,TRUE,candidate
LOC134721949,pad_area,log,primary,136,45,-0.1261434841264924,0.4580900981279673,0.932012539637531,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate
LOC134714798,pad_area,log,primary,136,45,-0.2975706690467903,0.4606965751824308,0.932012539637531,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",63.573,0,genome_blast,FALSE,TRUE,candidate
LOC134716385,pad_area,log,primary,136,45,-0.035338825802236955,0.4657258267480685,0.932012539637531,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate
LOC134712292,pad_area,log,primary,136,45,-0.08988300021308761,0.4713145984385715,0.932012539637531,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate
LOC134725629,pad_area,log,primary,136,45,-0.13242247947433733,0.47180864549164736,0.932012539637531,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate
LOC134707837,pad_area,log,primary,136,45,-0.059795664751147726,0.475357578574248,0.932012539637531,Collagen alpha-2(I) chain (Alpha-2 type I collagen),32.4,3.4e-34,genome_blast,FALSE,TRUE,candidate
LOC134690636,pad_area,log,primary,136,45,0.06560200713582676,0.47717550348368964,0.932012539637531,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),37.156,1.0099999999999999e-38,genome_blast,TRUE,TRUE,candidate
LOC134714216,pad_area,log,primary,136,45,0.050057963142207694,0.48497566973490935,0.932012539637531,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),49.306,1.3199999999999999e-40,genome_blast,FALSE,TRUE,candidate
LOC134693874,pad_area,log,primary,136,45,-0.12326369424548646,0.4860192922914489,0.932012539637531,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],36.864,0,genome_blast,TRUE,TRUE,candidate
LOC134725830,pad_area,log,primary,136,45,-0.1350381730350674,0.48642885534867153,0.932012539637531,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate
LOC134725152,pad_area,log,primary,136,45,-0.11985739044665722,0.4903750596712749,0.9324556058900758,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,candidate
LOC134712267,pad_area,log,primary,136,45,-0.1760114295039387,0.4987480010583448,0.9349676152999515,"Methionine--tRNA ligase, mitochondrial (EC 6.1.1.10) (Methionyl-tRNA synthetase 2) (Mitochondrial methionyl-tRNA synthetase) (MtMetRS)",49.171,4.449999999999999e-174,genome_blast,FALSE,TRUE,candidate
LOC134701699,pad_area,log,primary,136,45,0.09938232514990807,0.5044777184762617,0.9349676152999515,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate
LOC134727535,pad_area,log,primary,136,45,0.07344228558452141,0.5091905333766746,0.9349676152999515,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,candidate
LOC134728203,pad_area,log,primary,136,45,-0.08670897425555286,0.510317352836228,0.9349676152999515,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate
LOC134716258,pad_area,log,primary,136,45,0.15069043740742613,0.5105036847496409,0.9349676152999515,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",42.092,0,genome_blast,FALSE,TRUE,candidate
LOC134694794,pad_area,log,primary,136,45,0.050025467057077284,0.5140459398860291,0.9349676152999515,Heat shock 70 kDa protein 12A,31.122,3.33e-71,genome_blast,FALSE,TRUE,candidate
LOC134707678,pad_area,log,primary,136,45,0.029100771867376748,0.5211235375120712,0.941021639680071,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate
LOC134680969,pad_area,log,primary,136,45,-0.03318060225870559,0.5313942625966489,0.9442029364862357,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate
LOC134685659,pad_area,log,primary,136,45,-0.08009873855986069,0.5423557901285848,0.9442029364862357,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate
LOC134695612,pad_area,log,primary,136,45,-0.14954481719403923,0.542450152904672,0.9442029364862357,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134687339,pad_area,log,primary,136,45,-0.0468541392031873,0.5497665894310074,0.9442029364862357,"Glutathione S-transferase 3, mitochondrial (EC 2.5.1.-) (Glutathione peroxidase MGST3) (EC 1.11.1.-) (LTC4 synthase MGST3) (EC 4.4.1.20)",43.796,1.14e-39,genome_blast,FALSE,TRUE,candidate
LOC134718987,pad_area,log,primary,136,45,-0.07266735497486483,0.5509356823816365,0.9442029364862357,Collagen alpha-4(VI) chain,37.113,1.94e-29,genome_blast,FALSE,TRUE,candidate
LOC134697661,pad_area,log,primary,136,45,-0.09427603246595541,0.5584417917828661,0.9442029364862357,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate
LOC134681223,pad_area,log,primary,136,45,-0.061331166996979304,0.5597793988120722,0.9442029364862357,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],50.551,4.1399999999999994e-173,genome_blast,FALSE,TRUE,candidate
LOC134682504,pad_area,log,primary,136,45,0.050803010151531304,0.5600605093643423,0.9442029364862357,Collagen alpha-3(VI) chain,28.114,1.95e-67,genome_blast,TRUE,TRUE,candidate
LOC134680827,pad_area,log,primary,136,45,-0.030137362427844278,0.566636073733918,0.9442029364862357,Mussel byssus cycteine-rich protein,80,3.8e-61,genome_blast,FALSE,TRUE,candidate
LOC134682252,pad_area,log,primary,136,45,-0.1065623957024575,0.5780914096983747,0.9442029364862357,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate
LOC134715096,pad_area,log,primary,136,45,-0.08301528275620362,0.5814389864937557,0.9442029364862357,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate
LOC134725003,pad_area,log,primary,136,45,-0.05390327430828578,0.5893315773322525,0.9442029364862357,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate
