gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134712827|LOC134712827,62.0890447730159,-0.674487452274729,0.236544402805324,2.70293836481621e-4,0.0140335108659182,LOC134712827,lcl|NC_086375.1_cds_XP_063430841.1_15979,sp,Q9Y0A1,ITPR,CAEEL,24.267,853,499,29,4321,6546,2074,2890,2.08e-43,179,reviewed,ITPR_CAEEL,"Inositol 1,4,5-trisphosphate receptor itr-1 (IP3 receptor) (IP3R) (InsP3R) (LET-23 fertility effector 1)",itr-1 dec-4 lfe-1 F33D4.2,Caenorhabditis elegans,2892,GO:0001556; GO:0005220; GO:0005509; GO:0005783; GO:0005789; GO:0005886; GO:0006936; GO:0007204; GO:0007622; GO:0008340; GO:0012501; GO:0016020; GO:0016529; GO:0017022; GO:0030334; GO:0030421; GO:0030667; GO:0035091; GO:0042713; GO:0043051; GO:0048598; GO:0048609; GO:0051209; GO:0051489; GO:0060179; GO:0070679; GO:1903746,defecation [GO:0030421]; determination of adult lifespan [GO:0008340]; embryonic morphogenesis [GO:0048598]; male mating behavior [GO:0060179]; multicellular organismal reproductive process [GO:0048609]; muscle contraction [GO:0006936]; oocyte maturation [GO:0001556]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of nematode pharyngeal pumping [GO:1903746]; programmed cell death [GO:0012501]; regulation of cell migration [GO:0030334]; regulation of filopodium assembly [GO:0051489]; regulation of nematode pharyngeal pumping [GO:0043051]; release of sequestered calcium ion into cytosol [GO:0051209]; rhythmic behavior [GO:0007622]; sperm ejaculation [GO:0042713],"calcium ion binding [GO:0005509]; inositol 1,4,5 trisphosphate binding [GO:0070679]; inositol 1,4,5-trisphosphate-gated calcium channel activity [GO:0005220]; myosin binding [GO:0017022]; phosphatidylinositol binding [GO:0035091]",endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; plasma membrane [GO:0005886]; sarcoplasmic reticulum [GO:0016529]; secretory granule membrane [GO:0030667],,,,R-CEL-114508;R-CEL-139853;R-CEL-381676;R-CEL-5578775;R-CEL-9717207;R-CEL-983695;,,
gene-LOC134706872|LOC134706872,391.74960895597,-0.989733729922013,0.293789595071752,3.4234039814101e-5,0.00375231282615532,LOC134706872,lcl|NC_086374.1_cds_XP_063422274.1_7287,sp,Q68FR8,TBA3,RAT,99.306,432,3,0,1,1296,1,432,0,875,reviewed,TBA3_RAT,Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-tubulin 3) [Cleaved into: Detyrosinated tubulin alpha-3 chain],Tuba3a Tuba3; Tuba3b Tuba3,Rattus norvegicus (Rat),450,GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0036098; GO:0046872,male germ-line stem cell population maintenance [GO:0036098]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278],GTP binding [GO:0005525]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200],cytoplasm [GO:0005737]; microtubule [GO:0005874],; ,,,R-RNO-190840;R-RNO-2132295;R-RNO-2467813;R-RNO-2500257;R-RNO-3371497;R-RNO-380320;R-RNO-437239;R-RNO-5610787;R-RNO-5617833;R-RNO-5620924;R-RNO-5626467;R-RNO-5663220;R-RNO-6807878;R-RNO-6811434;R-RNO-6811436;R-RNO-68877;R-RNO-8852276;R-RNO-8955332;R-RNO-9646399;R-RNO-9648025;R-RNO-9668328;R-RNO-983189;R-RNO-9833482;,,
gene-LOC134713197|LOC134713197,41.8430150087648,-0.592942682203464,0.249807039533159,0.00112125512600267,0.0334109315464122,LOC134713197,lcl|NC_086373.1_cds_XP_063430993.1_275,sp,Q6P3R8,NEK5,HUMAN,39.61,308,170,4,25,906,3,308,3.74e-64,224,reviewed,NEK5_HUMAN,Serine/threonine-protein kinase Nek5 (EC 2.7.11.1) (Never in mitosis A-related kinase 5) (NimA-related protein kinase 5),NEK5,Homo sapiens (Human),708,GO:0004672; GO:0004674; GO:0005524; GO:0046872; GO:0106310,,ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],,,,Q6P3R8;,,,
gene-LOC134718010|LOC134718010,38.7216643189767,0.520877295704233,0.176238919722592,2.94853886003696e-4,0.0148510128073257,LOC134718010,lcl|NC_086373.1_cds_XP_063436602.1_1041,sp,P17971,KCNAL,DROME,77.426,505,101,4,1,1503,1,496,0,719,reviewed,KCNAL_DROME,Potassium voltage-gated channel protein Shal (Shaker cognate l) (Shal2),Shal SHAL2 CG9262,Drosophila melanogaster (Fruit fly),571,GO:0001508; GO:0005249; GO:0005250; GO:0005886; GO:0006813; GO:0007268; GO:0008076; GO:0008306; GO:0016020; GO:0030425; GO:0043204; GO:0045202; GO:0051260; GO:0071805,action potential [GO:0001508]; associative learning [GO:0008306]; chemical synaptic transmission [GO:0007268]; potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; protein homooligomerization [GO:0051260],A-type (transient outward) potassium channel activity [GO:0005250]; voltage-gated potassium channel activity [GO:0005249],dendrite [GO:0030425]; membrane [GO:0016020]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; synapse [GO:0045202]; voltage-gated potassium channel complex [GO:0008076],,,,R-DME-1296072;R-DME-5576894;,,
gene-LOC134725988|LOC134725988,36.0566144561558,0.59326608411972,0.264895407601793,0.0016348633181345,0.0407484500562629,LOC134725988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134681026|LOC134681026,38.3384453408961,0.778842697970057,0.255291482970275,1.39178512892524e-4,0.00987784381409696,LOC134681026,lcl|NC_086373.1_cds_XP_063396474.1_2963,sp,P40656,SOX14,DROME,66.972,109,35,1,13,336,153,261,7.93e-42,157,reviewed,SOX14_DROME,Putative transcription factor SOX-14,Sox14 CG3090,Drosophila melanogaster (Fruit fly),669,GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0007552; GO:0008301; GO:0016322; GO:0030182; GO:0043565; GO:0045944; GO:0048813; GO:1904799; GO:1904801,dendrite morphogenesis [GO:0048813]; metamorphosis [GO:0007552]; neuron differentiation [GO:0030182]; neuron remodeling [GO:0016322]; positive regulation of neuron remodeling [GO:1904801]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of neuron remodeling [GO:1904799]; regulation of transcription by RNA polymerase II [GO:0006357],"DNA binding, bending [GO:0008301]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]",nucleus [GO:0005634],,,,R-DME-3769402;,,
gene-LOC134725891|LOC134725891,102.485898463778,0.567377995027506,0.227289679702411,9.47150726114e-4,0.030916278553662,LOC134725891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134686961|LOC134686961,24.2362432279314,0.647279479916515,0.295320979268717,0.00155284832531707,0.0395036148891044,LOC134686961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134690830|LOC134690830,52.6507158333007,-0.586445709147475,0.267251373496159,0.00172589326415927,0.0421568600958706,LOC134690830,lcl|NC_086383.1_cds_XP_063407003.1_41238,sp,Q7T0Y4,DRC1,XENLA,50.416,722,306,8,31,2190,15,686,0,617,reviewed,DRC1_XENLA,Dynein regulatory complex protein 1 (Coiled-coil domain-containing protein 164),drc1 ccdc164,Xenopus laevis (African clawed frog),690,GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0060285; GO:0070286,axonemal dynein complex assembly [GO:0070286]; cilium-dependent cell motility [GO:0060285]; regulation of cilium movement [GO:0003352],,axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; motile cilium [GO:0031514],,,,,,
gene-LOC134701330|LOC134701330,13.4848869479753,1.07967330691814,0.436080327879111,5.8471635252598e-4,0.0225787694554208,LOC134701330,lcl|NW_026963315.1_cds_XP_063418535.1_52172,sp,Q969M7,UBE2F,HUMAN,59.239,184,70,1,1,537,1,184,4.41e-81,241,reviewed,UBE2F_HUMAN,NEDD8-conjugating enzyme UBE2F (EC 2.3.2.34) (NEDD8 carrier protein UBE2F) (NEDD8 protein ligase UBE2F) (NEDD8-conjugating enzyme 2) (RING-type E3 NEDD8 transferase UBE2F) (Ubiquitin-conjugating enzyme E2 F),UBE2F NCE2,Homo sapiens (Human),185,GO:0005524; GO:0005634; GO:0005829; GO:0019788; GO:0043687; GO:0045116; GO:0061654; GO:0061663,post-translational protein modification [GO:0043687]; protein neddylation [GO:0045116],ATP binding [GO:0005524]; NEDD8 conjugating enzyme activity [GO:0061654]; NEDD8 ligase activity [GO:0061663]; NEDD8 transferase activity [GO:0019788],cytosol [GO:0005829]; nucleus [GO:0005634],,,Q969M7;,R-HSA-8951664;R-HSA-983168;,UPA00885;,P62879; P80188; P26367
gene-LOC134710337|LOC134710337,65.4521604378425,0.652359464219344,0.154679999031278,2.07270058728933e-6,4.58126049807723e-4,LOC134710337,lcl|NC_086375.1_cds_XP_063426736.1_11878,sp,Q9BXW4,MLP3C,HUMAN,70.339,118,35,0,31,384,9,126,2.86e-50,159,reviewed,MLP3C_HUMAN,Microtubule-associated proteins 1A/1B light chain 3C (Autophagy-related protein LC3 C) (Autophagy-related ubiquitin-like modifier LC3 C) (MAP1 light chain 3-like protein 3) (MAP1A/MAP1B light chain 3 C) (MAP1A/MAP1B LC3 C) (Microtubule-associated protein 1 light chain 3 gamma),MAP1LC3C,Homo sapiens (Human),147,GO:0000045; GO:0000421; GO:0005776; GO:0005829; GO:0005874; GO:0006995; GO:0008429; GO:0009267; GO:0012505; GO:0016236; GO:0031090; GO:0031410; GO:0031625; GO:0032527; GO:0035973; GO:0036464; GO:0097352,aggrephagy [GO:0035973]; autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; cellular response to nitrogen starvation [GO:0006995]; cellular response to starvation [GO:0009267]; macroautophagy [GO:0016236]; protein exit from endoplasmic reticulum [GO:0032527],phosphatidylethanolamine binding [GO:0008429]; ubiquitin protein ligase binding [GO:0031625],autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; microtubule [GO:0005874]; organelle membrane [GO:0031090],,,Q9BXW4;,R-HSA-1632852;,,Q9BSB4; O75143; Q676U5; Q9Y4P1; Q13137; P20807-4; Q8WXU2; Q9BQS8; Q9UKD1; O00410; Q86V97; Q8WVZ9; O43561-2; Q8IVT2; Q14596; Q8TD19; O75323; P35372-10; Q9NS23; Q8WWW0; Q8NHV9; Q6ZNE9; Q15459; Q13501; Q13188; Q86VP1; Q3MII6; Q9UPU7; O15040; Q15025; Q96A56; Q969E8; Q9GZZ9; O75385; Q8IZQ1; P17028
gene-LOC134692668|LOC134692668,15.0544119653421,0.908654145154105,0.249643546279939,1.60613073755348e-5,0.00207083789761895,LOC134692668,lcl|NC_086384.1_cds_XP_063409206.1_44834,sp,Q90Z12,HES4A,XENLA,42.791,215,114,3,58,678,35,248,1.69e-48,166,reviewed,HES4A_XENLA,Transcription factor HES-4-A (Hairy and enhancer of split 4-A) (Protein hairy-2) (Xhairy2) (Protein hairy-2a) (Xhairy2a),hes4-a hairy2 hairy2a,Xenopus laevis (African clawed frog),281,GO:0000122; GO:0000978; GO:0000981; GO:0002088; GO:0005634; GO:0009952; GO:0014029; GO:0021501; GO:0030509; GO:0033504; GO:0043066; GO:0043425; GO:0043565; GO:0045892; GO:0046983; GO:0050767,anterior/posterior pattern specification [GO:0009952]; BMP signaling pathway [GO:0030509]; floor plate development [GO:0033504]; lens development in camera-type eye [GO:0002088]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural crest formation [GO:0014029]; prechordal plate formation [GO:0021501]; regulation of neurogenesis [GO:0050767],"bHLH transcription factor binding [GO:0043425]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]",nucleus [GO:0005634],,"INDUCTION: By Notch-signaling. Acts in a complex regulatory loop with other bHLH proteins. {ECO:0000269|PubMed:11703945, ECO:0000269|PubMed:12975341, ECO:0000269|PubMed:14681193, ECO:0000269|PubMed:15689375, ECO:0000269|PubMed:15843413}.",,,,
gene-LOC134711806|LOC134711806,30.5768556903189,0.546209256010201,0.211967862478679,8.04551394354732e-4,0.0279103568911579,LOC134711806,lcl|NC_086375.1_cds_XP_063428770.1_13669,sp,O17482,TIM,DROVI,31.646,553,337,13,1075,2649,548,1087,7.43e-69,254,reviewed,TIM_DROVI,Protein timeless,tim,Drosophila virilis (Fruit fly),1343,GO:0000076; GO:0003677; GO:0006281; GO:0009649; GO:0031298; GO:0043111; GO:0048471; GO:0048511,DNA repair [GO:0006281]; DNA replication checkpoint signaling [GO:0000076]; entrainment of circadian clock [GO:0009649]; replication fork arrest [GO:0043111]; rhythmic process [GO:0048511],DNA binding [GO:0003677],perinuclear region of cytoplasm [GO:0048471]; replication fork protection complex [GO:0031298],,,,,,
gene-LOC134725898|LOC134725898,109.911145650715,0.280065908521711,0.103640727249946,0.00186581093430758,0.0442392082563833,LOC134725898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134710032|LOC134710032,59.3349597371915,-0.567792087486885,0.244099005360082,0.00135152390825984,0.0366442992299153,LOC134710032,lcl|NC_086375.1_cds_XP_063426254.1_11200,sp,Q4R7Y8,BBOF1,MACFA,44.598,435,241,0,79,1383,26,460,1.04e-110,342,reviewed,BBOF1_MACFA,Basal body-orientation factor 1 (Coiled-coil domain-containing protein 176),BBOF1 CCDC176 QtsA-11302,Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey),529,GO:0005930; GO:0007288; GO:0030317; GO:0036064; GO:0036126; GO:0044458,flagellated sperm motility [GO:0030317]; motile cilium assembly [GO:0044458]; sperm axoneme assembly [GO:0007288],,axoneme [GO:0005930]; ciliary basal body [GO:0036064]; sperm flagellum [GO:0036126],,,,,,
gene-LOC134680920|LOC134680920,54.5187593359669,0.439871502764577,0.184722931085219,0.00186964984209336,0.0442392082563833,LOC134680920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134721074|LOC134721074,91.1516980014964,0.513964815541555,0.161050962771337,1.38072740105838e-4,0.00987784381409696,LOC134721074,lcl|NC_086378.1_cds_XP_063439858.1_24217,sp,O35929,REM1,MOUSE,36.842,228,119,6,415,1053,80,297,5.6e-33,127,reviewed,REM1_MOUSE,GTP-binding protein REM 1 (Rad and Gem-like GTP-binding protein 1),Rem1 Rem,Mus musculus (Mouse),297,GO:0003924; GO:0005246; GO:0005516; GO:0005525; GO:0005886; GO:0014722; GO:0030315; GO:0031674; GO:0044325; GO:1904878,negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904878]; regulation of skeletal muscle contraction by calcium ion signaling [GO:0014722],calcium channel regulator activity [GO:0005246]; calmodulin binding [GO:0005516]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; transmembrane transporter binding [GO:0044325],I band [GO:0031674]; plasma membrane [GO:0005886]; T-tubule [GO:0030315],,INDUCTION: Repressed by lipopolysaccharide stimulation.,,,,
gene-LOC134711996|LOC134711996,8.74312008226672,-1.31235438104596,0.542358793145533,5.12001690184992e-4,0.0209568522501116,LOC134711996,lcl|NC_086375.1_cds_XP_063429144.1_14093,sp,Q6R520,CALM,OREMO,53.691,149,69,0,226,672,1,149,5.91e-46,152,reviewed,CALM_OREMO,Calmodulin (CaM),calm,Oreochromis mossambicus (Mozambique tilapia) (Tilapia mossambica),149,GO:0005509; GO:0030234,,calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234],,,,,,,
gene-LOC134711996|LOC134711996,8.74312008226672,-1.31235438104596,0.542358793145533,5.12001690184992e-4,0.0209568522501116,LOC134711996,lcl|NC_086375.1_cds_XP_063429144.1_14093,sp,Q6R520,CALM,OREMO,43.537,147,68,4,25,453,14,149,1.02e-28,108,reviewed,CALM_OREMO,Calmodulin (CaM),calm,Oreochromis mossambicus (Mozambique tilapia) (Tilapia mossambica),149,GO:0005509; GO:0030234,,calcium ion binding [GO:0005509]; enzyme regulator activity [GO:0030234],,,,,,,
gene-LOC134715868|LOC134715868,85.7415605963151,0.470290169701917,0.189644074155351,0.00131535528091922,0.0364827649470838,LOC134715868,lcl|NC_086376.1_cds_XP_063434464.1_19365,sp,Q7SXU0,EI3JA,DANRE,44.845,194,95,4,4,549,4,197,7.64e-32,120,reviewed,EI3JA_DANRE,Eukaryotic translation initiation factor 3 subunit J-A (eIF3j-A) (Eukaryotic translation initiation factor 3 subunit 1-A) (eIF-3-alpha-A) (eIF3 p35-A),eif3ja eif3j eif3s1a zgc:63801,Danio rerio (Zebrafish) (Brachydanio rerio),249,GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290,formation of cytoplasmic translation initiation complex [GO:0001732],translation initiation factor activity [GO:0003743],eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852],,,,R-DRE-156827;R-DRE-72689;R-DRE-72695;R-DRE-72702;,,
gene-LOC134686279|LOC134686279,338.986085848976,0.743986285119171,0.357008743691091,0.00176534192589237,0.0424120656481471,LOC134686279,lcl|NC_086373.1_cds_XP_063402022.1_3794,sp,P80513,MANF,BOVIN,54.07,172,76,2,25,537,7,176,2.02e-50,163,reviewed,MANF_BOVIN,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),MANF ARMET ARP,Bos taurus (Bovine),179,GO:0005615; GO:0005783; GO:0006986; GO:0008083; GO:0008289; GO:0031175; GO:0033018; GO:0071542,dopaminergic neuron differentiation [GO:0071542]; neuron projection development [GO:0031175]; response to unfolded protein [GO:0006986],growth factor activity [GO:0008083]; lipid binding [GO:0008289],endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; sarcoplasmic reticulum lumen [GO:0033018],,,,R-BTA-114608;,,
gene-LOC134725633|LOC134725633,44.9672726759882,0.481878486302391,0.150246595254224,1.47047566539775e-4,0.0100131074893519,LOC134725633,lcl|NC_086379.1_cds_XP_063445676.1_29919,sp,A7E2V4,ZSWM8,HUMAN,62.109,512,167,8,1,1488,1,501,0,605,reviewed,ZSWM8_HUMAN,Zinc finger SWIM domain-containing protein 8,ZSWIM8 KIAA0913,Homo sapiens (Human),1837,GO:0005829; GO:0008270; GO:0016567; GO:0031462; GO:0031463; GO:0043161; GO:0140958; GO:1990756; GO:2000627,positive regulation of miRNA catabolic process [GO:2000627]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; target-directed miRNA degradation [GO:0140958],ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; zinc ion binding [GO:0008270],Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytosol [GO:0005829],,,A7E2V4;,R-HSA-9010553;,UPA00143;,
gene-LOC134725633|LOC134725633,44.9672726759882,0.481878486302391,0.150246595254224,1.47047566539775e-4,0.0100131074893519,LOC134725633,lcl|NC_086379.1_cds_XP_063445676.1_29919,sp,A7E2V4,ZSWM8,HUMAN,71.875,224,61,1,3511,4176,1211,1434,3.33e-91,333,reviewed,ZSWM8_HUMAN,Zinc finger SWIM domain-containing protein 8,ZSWIM8 KIAA0913,Homo sapiens (Human),1837,GO:0005829; GO:0008270; GO:0016567; GO:0031462; GO:0031463; GO:0043161; GO:0140958; GO:1990756; GO:2000627,positive regulation of miRNA catabolic process [GO:2000627]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; target-directed miRNA degradation [GO:0140958],ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; zinc ion binding [GO:0008270],Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytosol [GO:0005829],,,A7E2V4;,R-HSA-9010553;,UPA00143;,
