gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134715478|LOC134715478,166.358440647453,0.284729890112433,0.0891866586075818,1.77862994645564e-4,0.00997027807747444,LOC134715478,lcl|NC_086376.1_cds_XP_063433747.1_18483,sp,Q6Y685,TACC1,MOUSE,49.398,166,84,0,1369,1866,606,771,4.72e-41,163,reviewed,TACC1_MOUSE,Transforming acidic coiled-coil-containing protein 1,Tacc1,Mus musculus (Mouse),774,GO:0000226; GO:0005634; GO:0005737; GO:0005813; GO:0007052; GO:0008283; GO:0019904; GO:0021987; GO:0022008; GO:0022027; GO:0030331; GO:0030374; GO:0030496; GO:0032886; GO:0035259; GO:0042974; GO:0042975; GO:0046965; GO:0046966; GO:0051301,cell division [GO:0051301]; cell population proliferation [GO:0008283]; cerebral cortex development [GO:0021987]; interkinetic nuclear migration [GO:0022027]; microtubule cytoskeleton organization [GO:0000226]; mitotic spindle organization [GO:0007052]; neurogenesis [GO:0022008]; regulation of microtubule-based process [GO:0032886],nuclear estrogen receptor binding [GO:0030331]; nuclear glucocorticoid receptor binding [GO:0035259]; nuclear receptor coactivator activity [GO:0030374]; nuclear retinoic acid receptor binding [GO:0042974]; nuclear retinoid X receptor binding [GO:0046965]; nuclear thyroid hormone receptor binding [GO:0046966]; peroxisome proliferator activated receptor binding [GO:0042975]; protein domain specific binding [GO:0019904],centrosome [GO:0005813]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleus [GO:0005634],,,,,,
gene-LOC134721279|LOC134721279,67.5313724138544,-0.336918802886064,0.143395797158121,0.00146589435825109,0.0411207695304498,LOC134721279,lcl|NC_086378.1_cds_XP_063440232.1_24843,sp,O62703,CTBL1,BOVIN,61.043,575,190,6,1,1659,1,563,0,692,reviewed,CTBL1_BOVIN,Beta-catenin-like protein 1 (Nuclear-associated protein) (NAP) (p14),CTNNBL1,Bos taurus (Bovine),563,GO:0000974; GO:0002250; GO:0005634; GO:0005681; GO:0006397; GO:0008380,adaptive immune response [GO:0002250]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380],,nucleus [GO:0005634]; Prp19 complex [GO:0000974]; spliceosomal complex [GO:0005681],,,,,,
gene-LOC134686747|LOC134686747,143.543719075756,-0.84032917662663,0.343711317342285,4.7746536093705e-4,0.019428235194271,LOC134686747,lcl|NC_086382.1_cds_XP_063402541.1_37429,sp,Q9UBI9,HDC,HUMAN,44.86,214,108,4,811,1422,322,535,6.71e-54,192,reviewed,HDC_HUMAN,Headcase protein homolog (hHDC),HECA HDC,Homo sapiens (Human),543,GO:0005634; GO:0005737; GO:0016020; GO:0030323; GO:0045930,negative regulation of mitotic cell cycle [GO:0045930]; respiratory tube development [GO:0030323],,cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634],,,Q9UBI9;,,,
gene-LOC134686747|LOC134686747,143.543719075756,-0.84032917662663,0.343711317342285,4.7746536093705e-4,0.019428235194271,LOC134686747,lcl|NC_086382.1_cds_XP_063402541.1_37429,sp,Q9UBI9,HDC,HUMAN,53.398,103,42,2,145,447,94,192,1.39e-26,116,reviewed,HDC_HUMAN,Headcase protein homolog (hHDC),HECA HDC,Homo sapiens (Human),543,GO:0005634; GO:0005737; GO:0016020; GO:0030323; GO:0045930,negative regulation of mitotic cell cycle [GO:0045930]; respiratory tube development [GO:0030323],,cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634],,,Q9UBI9;,,,
gene-LOC134691568|LOC134691568,91.4897196622342,-0.647431567082571,0.17960636734119,1.53487859828593e-5,0.00189285951444,LOC134691568,lcl|NC_086373.1_cds_XP_063408239.1_3328,sp,P37889,FBLN2,MOUSE,33.295,865,429,28,1624,3993,426,1217,5.13e-117,399,reviewed,FBLN2_MOUSE,Fibulin-2 (FIBL-2),Fbln2,Mus musculus (Mouse),1221,GO:0005509; GO:0005576; GO:0010811; GO:0050840; GO:0062023,positive regulation of cell-substrate adhesion [GO:0010811],calcium ion binding [GO:0005509]; extracellular matrix binding [GO:0050840],collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576],,INDUCTION: Glucocorticoids suppressed mRNA expression and protein synthesis.,,R-MMU-2129379;,,Q62406-1
gene-LOC134712824|LOC134712824,69.958335244887,0.280986234571173,0.115979427968812,0.00171248521821805,0.045991620012213,LOC134712824,lcl|NC_086375.1_cds_XP_063430819.1_15958,sp,Q9Y6E0,STK24,HUMAN,72.727,341,84,4,58,1062,28,365,1.07e-150,444,reviewed,STK24_HUMAN,Serine/threonine-protein kinase 24 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 3) (MST-3) (STE20-like kinase MST3) [Cleaved into: Serine/threonine-protein kinase 24 36 kDa subunit (Mammalian STE20-like protein kinase 3 N-terminal) (MST3/N); Serine/threonine-protein kinase 24 12 kDa subunit (Mammalian STE20-like protein kinase 3 C-terminal) (MST3/C)],STK24 MST3 STK3,Homo sapiens (Human),443,GO:0000139; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005794; GO:0005829; GO:0006468; GO:0007165; GO:0008631; GO:0009267; GO:0030336; GO:0034599; GO:0045296; GO:0046777; GO:0046872; GO:0048679; GO:0048680; GO:0070062; GO:0090443; GO:0097194; GO:0106310,cellular response to oxidative stress [GO:0034599]; cellular response to starvation [GO:0009267]; execution phase of apoptosis [GO:0097194]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; negative regulation of cell migration [GO:0030336]; positive regulation of axon regeneration [GO:0048680]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of axon regeneration [GO:0048679]; signal transduction [GO:0007165],ATP binding [GO:0005524]; cadherin binding [GO:0045296]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; FAR/SIN/STRIPAK complex [GO:0090443]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,,Q9Y6E0;,R-HSA-111465;R-HSA-75153;,,Q9P2B4; Q9BUL8; Q5VSL9; O43815; Q9Y228; Q9Y376; Q9BUL8
gene-LOC134708229|LOC134708229,49.5532825344054,-0.560645175714214,0.252648323489145,0.00106785523780473,0.0335818256729425,LOC134708229,lcl|NC_086374.1_cds_XP_063424680.1_10230,sp,O75096,LRP4,HUMAN,28.358,871,566,30,364,2928,821,1649,1.1e-76,285,reviewed,LRP4_HUMAN,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),LRP4 KIAA0816 LRP10 MEGF7,Homo sapiens (Human),1905,GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0007167; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0015026; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0035022; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048699; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395,amyloid-beta clearance by cellular catabolic process [GO:0150094]; dendrite morphogenesis [GO:0048813]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; enzyme-linked receptor protein signaling pathway [GO:0007167]; generation of neurons [GO:0048699]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of Rac protein signal transduction [GO:0035022]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic assembly at neuromuscular junction [GO:0051124]; Wnt signaling pathway [GO:0016055],apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; coreceptor activity [GO:0015026]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110],cell surface [GO:0009986]; dendrite [GO:0030425]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]; synaptic membrane [GO:0097060],,,O75096;,R-HSA-3000178;,,Q9BQB4
gene-LOC134708229|LOC134708229,49.5532825344054,-0.560645175714214,0.252648323489145,0.00106785523780473,0.0335818256729425,LOC134708229,lcl|NC_086374.1_cds_XP_063424680.1_10230,sp,O75096,LRP4,HUMAN,25.917,872,589,30,364,2925,516,1348,1.92e-70,265,reviewed,LRP4_HUMAN,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),LRP4 KIAA0816 LRP10 MEGF7,Homo sapiens (Human),1905,GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0007167; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0015026; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0035022; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048699; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395,amyloid-beta clearance by cellular catabolic process [GO:0150094]; dendrite morphogenesis [GO:0048813]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; enzyme-linked receptor protein signaling pathway [GO:0007167]; generation of neurons [GO:0048699]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of Rac protein signal transduction [GO:0035022]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic assembly at neuromuscular junction [GO:0051124]; Wnt signaling pathway [GO:0016055],apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; coreceptor activity [GO:0015026]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110],cell surface [GO:0009986]; dendrite [GO:0030425]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]; synaptic membrane [GO:0097060],,,O75096;,R-HSA-3000178;,,Q9BQB4
gene-LOC134708229|LOC134708229,49.5532825344054,-0.560645175714214,0.252648323489145,0.00106785523780473,0.0335818256729425,LOC134708229,lcl|NC_086374.1_cds_XP_063424680.1_10230,sp,O75096,LRP4,HUMAN,26.118,693,449,22,934,2928,387,1044,3.59e-57,222,reviewed,LRP4_HUMAN,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),LRP4 KIAA0816 LRP10 MEGF7,Homo sapiens (Human),1905,GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0007167; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0015026; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0035022; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048699; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395,amyloid-beta clearance by cellular catabolic process [GO:0150094]; dendrite morphogenesis [GO:0048813]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; enzyme-linked receptor protein signaling pathway [GO:0007167]; generation of neurons [GO:0048699]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of Rac protein signal transduction [GO:0035022]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic assembly at neuromuscular junction [GO:0051124]; Wnt signaling pathway [GO:0016055],apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; coreceptor activity [GO:0015026]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110],cell surface [GO:0009986]; dendrite [GO:0030425]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]; synaptic membrane [GO:0097060],,,O75096;,R-HSA-3000178;,,Q9BQB4
gene-LOC134726516|LOC134726516,32.6991693575816,0.465407621600082,0.159479605902049,2.09693275638917e-4,0.010990322057464,LOC134726516,lcl|NC_086373.1_cds_XP_063446994.1_2547,sp,Q8BTZ7,GMPPB,MOUSE,73.056,360,97,0,1,1080,1,360,0,566,reviewed,GMPPB_MOUSE,Mannose-1-phosphate guanyltransferase beta (EC 2.7.7.13) (GDP-mannose pyrophosphorylase B) (GTP-mannose-1-phosphate guanylyltransferase beta),Gmppb,Mus musculus (Mouse),360,GO:0004475; GO:0005525; GO:0005737; GO:0005739; GO:0006486; GO:0009298,GDP-mannose biosynthetic process [GO:0009298]; protein glycosylation [GO:0006486],GTP binding [GO:0005525]; mannose-1-phosphate guanylyltransferase (GTP) activity [GO:0004475],cytoplasm [GO:0005737]; mitochondrion [GO:0005739],,,,,UPA00126;,
gene-LOC134715828|LOC134715828,59.7789292989335,-0.65361497463522,0.249914387487028,3.59892050766529e-4,0.0165798544766925,LOC134715828,lcl|NC_086376.1_cds_XP_063434387.1_19283,sp,E9PVX6,KI67,MOUSE,55.046,109,47,2,16,339,7,114,4.84e-29,132,reviewed,KI67_MOUSE,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67 homolog) (Antigen KI-67 homolog) (Antigen Ki67 homolog),Mki67,Mus musculus (Mouse),3177,GO:0000775; GO:0000793; GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0005730; GO:0005737; GO:0007088; GO:0008283; GO:0050673; GO:0051321; GO:0051983; GO:0072089; GO:0072574; GO:1902275; GO:1990705,cell population proliferation [GO:0008283]; cholangiocyte proliferation [GO:1990705]; epithelial cell proliferation [GO:0050673]; hepatocyte proliferation [GO:0072574]; meiotic cell cycle [GO:0051321]; regulation of chromatin organization [GO:1902275]; regulation of chromosome segregation [GO:0051983]; regulation of mitotic nuclear division [GO:0007088]; stem cell proliferation [GO:0072089],ATP binding [GO:0005524]; DNA binding [GO:0003677],"chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]",,,,,,
gene-LOC134708520|LOC134708520,169.343292121257,1.4245575896151,0.367057832415888,4.44363092439861e-6,7.74350988912593e-4,LOC134708520,lcl|NC_086374.1_cds_XP_063425209.1_10900,sp,Q61P40,TBH1,CAEBR,31.871,342,214,8,481,1467,199,534,5.71e-40,157,reviewed,TBH1_CAEBR,Tyramine beta-hydroxylase (EC 1.14.17.-) (Tyramine beta-monooxygenase) (TbetaM),tbh-1 CBG07714,Caenorhabditis briggsae,585,GO:0004500; GO:0004836; GO:0005507; GO:0005615; GO:0006589; GO:0008021; GO:0030667; GO:0042420; GO:0042421,dopamine catabolic process [GO:0042420]; norepinephrine biosynthetic process [GO:0042421]; octopamine biosynthetic process [GO:0006589],copper ion binding [GO:0005507]; dopamine beta-monooxygenase activity [GO:0004500]; tyramine-beta hydroxylase activity [GO:0004836],extracellular space [GO:0005615]; secretory granule membrane [GO:0030667]; synaptic vesicle [GO:0008021],,,,,,
gene-LOC134717428|LOC134717428,73.2370019409147,0.908409571860654,0.258313948746216,1.90995498188117e-5,0.00221815469077613,LOC134717428,lcl|NC_086373.1_cds_XP_063436054.1_943,sp,Q62186,SSRD,MOUSE,43.243,148,84,0,73,516,25,172,1.21e-46,153,reviewed,SSRD_MOUSE,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta),Ssr4,Mus musculus (Mouse),172,GO:0005784; GO:0012505,,,endomembrane system [GO:0012505]; Sec61 translocon complex [GO:0005784],,,,,,
gene-LOC134715513|LOC134715513,46.143997751227,1.34715349909835,0.472060188071131,1.51538716491444e-4,0.00886667409777677,LOC134715513,lcl|NC_086373.1_cds_XP_063433809.1_650,sp,Q8NBI5,S43A3,HUMAN,25.692,506,312,11,49,1482,18,487,4.8e-41,157,reviewed,S43A3_HUMAN,Equilibrative nucleobase transporter 1 (Protein FOAP-13) (Solute carrier family 43 member 3),SLC43A3 ENBT1 PSEC0252,Homo sapiens (Human),491,GO:0015207; GO:0015208; GO:0015245; GO:0016323; GO:0035344; GO:0042910,hypoxanthine transport [GO:0035344],adenine transmembrane transporter activity [GO:0015207]; fatty acid transmembrane transporter activity [GO:0015245]; guanine transmembrane transporter activity [GO:0015208]; xenobiotic transmembrane transporter activity [GO:0042910],basolateral plasma membrane [GO:0016323],,,Q8NBI5;,,,P55072
gene-LOC134716186|LOC134716186,564.663403960914,0.245954000298247,0.0765354609323292,2.09770368611775e-4,0.010990322057464,LOC134716186,lcl|NC_086376.1_cds_XP_063435086.1_20088,sp,A2VD00,EIF3A,XENLA,63.138,784,285,1,1,2340,1,784,0,894,reviewed,EIF3A_XENLA,Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta),eif3a eif3s10,Xenopus laevis (African clawed frog),1424,GO:0001732; GO:0002188; GO:0003729; GO:0003743; GO:0005852; GO:0016282; GO:0033290; GO:0043614; GO:0071540; GO:0071541,formation of cytoplasmic translation initiation complex [GO:0001732]; translation reinitiation [GO:0002188],mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743],"eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]",,,,,,
gene-LOC134686279|LOC134686279,170.179395366034,0.795416736476417,0.206764514998296,5.79011088944012e-6,9.28270577795039e-4,LOC134686279,lcl|NC_086373.1_cds_XP_063402022.1_3794,sp,P80513,MANF,BOVIN,54.07,172,76,2,25,537,7,176,2.02e-50,163,reviewed,MANF_BOVIN,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),MANF ARMET ARP,Bos taurus (Bovine),179,GO:0005615; GO:0005783; GO:0006986; GO:0008083; GO:0008289; GO:0031175; GO:0033018; GO:0071542,dopaminergic neuron differentiation [GO:0071542]; neuron projection development [GO:0031175]; response to unfolded protein [GO:0006986],growth factor activity [GO:0008083]; lipid binding [GO:0008289],endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; sarcoplasmic reticulum lumen [GO:0033018],,,,R-BTA-114608;,,
gene-LOC134711721|LOC134711721,58.9736269779739,-0.474150503187333,0.154198023195512,1.24818899322421e-4,0.00781678357006659,LOC134711721,lcl|NC_086375.1_cds_XP_063428607.1_13461,sp,P29617,PROS,DROME,75.949,158,38,0,1696,2169,1545,1702,1.74e-79,281,reviewed,PROS_DROME,Homeobox protein prospero,pros CG17228,Drosophila melanogaster (Fruit fly),1703,GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0002052; GO:0003677; GO:0003700; GO:0005634; GO:0005886; GO:0005938; GO:0006357; GO:0007402; GO:0007405; GO:0007406; GO:0007409; GO:0007411; GO:0007416; GO:0007417; GO:0007420; GO:0007422; GO:0007465; GO:0008049; GO:0008104; GO:0008285; GO:0010001; GO:0010468; GO:0010628; GO:0010629; GO:0014016; GO:0043565; GO:0043697; GO:0045165; GO:0045179; GO:0045180; GO:0045664; GO:0045676; GO:0045944; GO:0048813; GO:0050771; GO:0050909; GO:0051090; GO:0055059; GO:0055060; GO:0060385; GO:0061564; GO:0070314; GO:0070983; GO:1900180; GO:1902692,asymmetric neuroblast division [GO:0055059]; asymmetric neuroblast division resulting in ganglion mother cell formation [GO:0055060]; axon development [GO:0061564]; axon guidance [GO:0007411]; axonogenesis [GO:0007409]; axonogenesis involved in innervation [GO:0060385]; brain development [GO:0007420]; cell dedifferentiation [GO:0043697]; cell fate commitment [GO:0045165]; central nervous system development [GO:0007417]; dendrite guidance [GO:0070983]; dendrite morphogenesis [GO:0048813]; G1 to G0 transition [GO:0070314]; ganglion mother cell fate determination [GO:0007402]; glial cell differentiation [GO:0010001]; male courtship behavior [GO:0008049]; negative regulation of axonogenesis [GO:0050771]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of gene expression [GO:0010629]; negative regulation of neuroblast proliferation [GO:0007406]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuroblast differentiation [GO:0014016]; neuroblast proliferation [GO:0007405]; peripheral nervous system development [GO:0007422]; positive regulation of gene expression [GO:0010628]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein localization [GO:0008104]; R7 cell fate commitment [GO:0007465]; regulation of DNA-binding transcription factor activity [GO:0051090]; regulation of gene expression [GO:0010468]; regulation of neuroblast proliferation [GO:1902692]; regulation of neuron differentiation [GO:0045664]; regulation of protein localization to nucleus [GO:1900180]; regulation of R7 cell differentiation [GO:0045676]; regulation of transcription by RNA polymerase II [GO:0006357]; sensory perception of taste [GO:0050909]; synapse assembly [GO:0007416],"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]",apical cortex [GO:0045179]; basal cortex [GO:0045180]; cell cortex [GO:0005938]; nucleus [GO:0005634]; plasma membrane [GO:0005886],,,,,,
